# 其他的是80ms，这个是200ms间隔

[INFO],: ADC_IIN_RANK_IDX 3098
data = [
[     610,    3721,    3098,     610],
[     611,    3727,    3098,     611],
[     612,    3717,    3098,     612],
[     613,    3716,    3098,     613],
[     614,    3727,    3098,     614],
[     615,    3710,    3098,     615],
[     616,    3717,    3098,     616],
[     617,    3720,    3098,     617],
[     618,    3737,    3098,     618],
[     619,    3731,    3098,     619],
[     620,    3727,    3098,     620],
[     621,    3739,    3098,     621],
[     622,    3719,    3098,     622],
[     623,    3726,    3098,     623],
[     624,    3728,    3098,     624],
[     625,    3729,    3098,     625],
[     626,    3727,    3098,     626],
[     627,    3721,    3098,     627],
[     628,    3725,    3098,     628],
[     629,    3732,    3098,     629],
[     630,    3733,    3098,     630],
[     631,    3718,    3098,     631],
[     632,    3727,    3098,     632],
[     633,    3725,    3098,     633],
[     634,    3729,    3098,     634],
[     635,    3731,    3098,     635],
[     636,    3727,    3098,     636],
[     637,    3728,    3098,     637],
[     638,    3727,    3098,     638],
[     639,    3725,    3098,     639],
[     640,    3730,    3098,     640],
[     641,    3721,    3098,     641],
[     642,    3732,    3098,     642],
[     643,    3729,    3098,     643],
[     644,    3725,    3098,     644],
[     645,    3733,    3098,     645],
[     646,    3725,    3098,     646],
[     647,    3719,    3098,     647],
[     648,    3733,    3098,     648],
[     649,    3741,    3098,     649],
[     650,    3734,    3098,     650],
[     651,    3715,    3098,     651],
[     652,    3750,    3098,     652],
[     653,    3731,    3098,     653],
[     654,    3751,    3098,     654],
[     655,    3738,    3098,     655],
[     656,    3736,    3098,     656],
[     657,    3720,    3098,     657],
[     658,    3739,    3098,     658],
[     659,    3735,    3098,     659],
[     660,    3736,    3098,     660],
[     661,    3721,    3098,     661],
[     662,    3740,    3098,     662],
[     663,    3734,    3098,     663],
[     664,    3728,    3098,     664],
[     665,    3733,    3098,     665],
[     666,    3736,    3098,     666],
[     667,    3735,    3098,     667],
[     668,    3724,    3098,     668],
[     669,    3739,    3098,     669],
[     670,    3728,    3098,     670],
[     671,    3730,    3098,     671],
[     672,    3735,    3098,     672],
[     673,    3730,    3098,     673],
[     674,    3728,    3098,     674],
[     675,    3734,    3098,     675],
[     676,    3739,    3098,     676],
[     677,    3736,    3098,     677],
[     678,    3738,    3098,     678],
[     679,    3736,    3098,     679],
[     680,    3737,    3098,     680],
[     681,    3738,    3098,     681],
[     682,    3736,    3098,     682],
[     683,    3731,    3098,     683],
[     684,    3726,    3098,     684],
[     685,    3729,    3098,     685],
[     686,    3735,    3098,     686],
[     687,    3731,    3098,     687],
[     688,    3730,    3098,     688],
[     689,    3738,    3098,     689],
[     690,    3732,    3098,     690],
[     691,    3730,    3098,     691],
[     692,    3734,    3098,     692],
[     693,    3735,    3098,     693],
[     694,    3734,    3098,     694],
[     695,    3737,    3098,     695],
[     696,    3738,    3098,     696],
[     697,    3729,    3098,     697],
[     698,    3739,    3098,     698],
[     699,    3741,    3098,     699],
[     700,    3729,    3098,     700],
[     701,    3735,    3098,     701],
[     702,    3732,    3098,     702],
[     703,    3729,    3098,     703],
[     704,    3726,    3098,     704],
[     705,    3743,    3098,     705],

]
