[INFO]: AT32F421 WK Demo Start
[INFO]: ADC_IIN_RANK_IDX 3089
[
[      67,    3146,    3089,      67]
[      68,    3142,    3089,      68]
[      69,    3155,    3089,      69]
[      70,    3157,    3089,      70]
[      71,    3161,    3089,      71]
[      72,    3156,    3089,      72]
[      73,    3146,    3089,      73]
[      74,    3150,    3089,      74]
[      75,    3175,    3089,      75]
[      76,    3164,    3089,      76]
[      77,    3164,    3089,      77]
[      78,    3161,    3089,      78]
[      79,    3162,    3089,      79]
[      80,    3166,    3089,      80]
[      81,    3173,    3089,      81]
[      82,    3173,    3089,      82]
[      83,    3172,    3089,      83]
[      84,    3183,    3089,      84]
[      85,    3183,    3089,      85]
[      86,    3175,    3089,      86]
[      87,    3188,    3089,      87]
[      88,    3177,    3089,      88]
[      89,    3187,    3089,      89]
[      90,    3182,    3089,      90]
[      91,    3179,    3089,      91]
[      92,    3179,    3089,      92]
[      93,    3188,    3089,      93]
[      94,    3195,    3089,      94]
[      95,    3196,    3089,      95]
[      96,    3199,    3089,      96]
[      97,    3197,    3089,      97]
[      98,    3202,    3089,      98]
[      99,    3202,    3089,      99]
[     100,    3211,    3089,     100]
[     101,    3222,    3089,     101]
[     102,    3204,    3089,     102]
[     103,    3212,    3089,     103]
[     104,    3211,    3089,     104]
[     105,    3218,    3089,     105]
[     106,    3225,    3089,     106]
[     107,    3218,    3089,     107]
[     108,    3225,    3089,     108]
[     109,    3213,    3089,     109]
[     110,    3223,    3089,     110]
[     111,    3217,    3089,     111]
[     112,    3225,    3089,     112]
[     113,    3227,    3089,     113]
[     114,    3234,    3089,     114]
[     115,    3226,    3089,     115]
[     116,    3226,    3089,     116]
[     117,    3222,    3089,     117]
[     118,    3227,    3089,     118]
[     119,    3230,    3089,     119]
[     120,    3238,    3089,     120]
[     121,    3245,    3089,     121]
[     122,    3235,    3089,     122]
[     123,    3247,    3089,     123]
[     124,    3256,    3089,     124]
[     125,    3252,    3089,     125]
[     126,    3249,    3089,     126]
[     127,    3247,    3089,     127]
[     128,    3249,    3089,     128]
[     129,    3242,    3089,     129]
[     130,    3255,    3089,     130]
[     131,    3249,    3089,     131]
[     132,    3257,    3089,     132]
[     133,    3251,    3089,     133]
